ticker,text,username,timestamp,likes,retweets,replies,views
SOLA,#مصر_دولة_كبيرة_قوي,"المايسترو...
@BASSEMELMASSRY
·
5s",2025-01-06T19:01:33.000Z,0,0,0,0
SOLA,#مصر_دولة_كبيرة_قوي,"المايسترو...
@BASSEMELMASSRY
·
9s",2025-01-06T19:01:29.000Z,0,0,0,0
SOLA,"Yo no puedo creer que hace 3 semanas se olvido que tiene una hija, se tuvo que invitar sola a la casa de sus abuelos el 31 para poder ver a su papá  que desastre","Valery ♚
@ValeeChavess
·
16s",2025-01-06T19:01:22.000Z,0,0,0,0
SOLA,"1/10 Chat GPT-4o de OpenAI: ""Congreso podría dejar sola a Dina Boluarte a un año de las elecciones"" por Alejandra López y Mauricio Muñoz, vía LR. 
Abro hilo  
#Política #Perú #Congreso","Skynet
@Skynet_IA_2100
·
20s",2025-01-06T19:01:18.000Z,0,0,1,1
SOLA,"#السيسي_الرئيس_الشريف 
#مصر_دولة_كبيرة_اوي","Iman Daker
@imandaker250
·
22s",2025-01-06T19:01:16.000Z,0,0,0,0
SOLA,"Sağa sola doğum tarihimi yazacağım ki, yeğenim yaşındaki delikanlılar mesaj atmasın. Hadi teyzem git başka dm’leri dolaş.","söylesemdeinanmazsın
@snsahindiyorki
·
29s",2025-01-06T19:01:09.000Z,0,0,0,0
SOLA,"Intendeva chiuderla in sauna e farla sbottare da sola, non era inteso in senso letterale, lo ha anche spiegato e te lo dice una a cui Giglio non fa né caldo né freddo, però quello che è giusto, è giusto","Dani
@Sofia4603628643
·
29s",2025-01-06T19:01:09.000Z,0,0,0,0
SOLA,sentirme sola en badajoz es como mi peor enemigo no quiero volver,"valentina
@vvvaleentiinaa
·
29s",2025-01-06T19:01:09.000Z,0,0,0,0
SOLA,"Hola Lobito! 
Pues algunas molestias en rodillas y palma de las manos, libré la cara y me ayudó a levantarme (porque dolía y no podía sola), un caballero que venía detrás mío. 
De ahí en fuera, pues me sacudí las hojitas y flores de mi hombro izquierdo y barbilla  y ya.","La Pura Reata
@Dy77_Ari
·
30s",2025-01-06T19:01:08.000Z,0,0,0,0
SOLA,Con 1 sola tribuna llenamos todo tu estadio jeje,"Chef
@Chef1924
·
35s",2025-01-06T19:01:03.000Z,1,0,0,0
SOLA,"Again, that's YOUR interpretation.  Some of the greatest theologians in the history of the faith disagree.  The earliest known Christian writers disagree.  Nobody ever said what you just said, in the first 1600 yrs of the faith.","Liam
@Cee10William
·
36s",2025-01-06T19:01:02.000Z,0,0,0,0
SOLA,خد بالك من النقطه الرابعه اقوي,"هشام عثمان
@HeshamO33191276
·
38s",2025-01-06T19:01:00.000Z,0,0,0,0
SOLA,El comienzo del 2025 significa una sola cosa  ¡Llegó el mes del League of Legends Championship of the Americas! Desde el próximo 25 de enero la #LTA arranca con todo.,"LTA
@LTAEspanol
·
39s",2025-01-06T19:00:59.000Z,1,0,0,0
SOLA,"Hola Lobito! 
Pues algunas molestias en rodillas y palma de las manos, libré la cara y me ayudó a levantarme (porque dolía y no podía sola), un caballero que venía detrás mío. 
De ahí en fuera, pues me sacudí las hojitas y flores de mi hombro izquierdo y barbilla  y ya.","La Pura Reata
@Dy77_Ari
·
33s",2025-01-06T19:01:08.000Z,0,0,0,0
SOLA,Con 1 sola tribuna llenamos todo tu estadio jeje,"Chef
@Chef1924
·
38s",2025-01-06T19:01:03.000Z,1,0,0,0
SOLA,"Again, that's YOUR interpretation.  Some of the greatest theologians in the history of the faith disagree.  The earliest known Christian writers disagree.  Nobody ever said what you just said, in the first 1600 yrs of the faith.","Liam
@Cee10William
·
39s",2025-01-06T19:01:02.000Z,0,0,0,0
SOLA,خد بالك من النقطه الرابعه اقوي,"هشام عثمان
@HeshamO33191276
·
41s",2025-01-06T19:01:00.000Z,0,0,0,0
SOLA,El comienzo del 2025 significa una sola cosa  ¡Llegó el mes del League of Legends Championship of the Americas! Desde el próximo 25 de enero la #LTA arranca con todo.,"LTA
@LTAEspanol
·
42s",2025-01-06T19:00:59.000Z,2,0,0,0
SOLA,redecanais com adblocker ainda sola,"leo
@leo0six
·
45s",2025-01-06T19:00:56.000Z,0,0,0,0
SOLA,"Napoli, giovane di 22 anni sequestrata in hotel e picchiata dall’ex fidanzato. La denuncia del deputato Borrelli: «Non va lasciata sola»

#openonline #mentana #news #telcoblog #informati","Paolo Cosso
@paolocosso
·
46s",2025-01-06T19:00:55.000Z,0,0,0,0
SOLA,Casa sola y cocinando con el volumen al tope. Dios bendice ,"Doménica
@yamizbel
·
50s",2025-01-06T19:00:51.000Z,0,0,0,0
SOLA,Esta serie se escribe sola,"𝓟𝓲𝓽𝓮𝓻
@freakyfly_
·
59s",2025-01-06T19:00:42.000Z,1,0,0,0
SOLA,30 likes JAJAJAJJAAJA y una sola respuesta y es esta,"terwasss
@terwassss
·
1m",2025-01-06T19:00:38.000Z,0,0,0,0
SOLA,"There is one mediator between God and man.

And there is one church between Jesus and  us. 

Catholicism.","DanaJ
@DanaJ2023
·
1m",2025-01-06T19:00:37.000Z,0,0,0,0
SOLA,"Ella se hizo sola no por un futbolista,me gusta la pareja","✭RitaLaSalvaje
@eli243275
·
1m",2025-01-06T19:00:34.000Z,0,0,0,0
SOLA,"Une nouvelle signature française à l'UFC arrive ! Mais qui ?  Aljarouj, Leblond, sola , Ayoub , Augen ou Djiroun....","FAÏGHT : actu et news MMA
@Bagarre_mma
·
1m",2025-01-06T19:00:33.000Z,0,0,0,0
SOLA,عرب انحس الاممم في مل محال يصدثبتوا أنه وسخين اوسخ نحاسة على مستوى العالم على مستوى الاممم على مستوى العالم الاوسخ الغثءرالاعفن الاكثر همجي. مستوى نحاسة عالية المستوى شذوووذ نقرف,"Sola
@Sola_mojo
·
1m",2025-01-06T19:00:33.000Z,0,0,0,0
