ticker,text,username,timestamp,likes,retweets,replies,views
TERMOVA," 

Biggest Dildo of the hour!  

$TERMOVA has 2.13Xed in the last hour!

Wow, huge dildo!

CA: 7gsukotZdYAi5WGWdxi7cZ6CCkxU9wz8im84j4wQpsux","Big Meme Dildo
@Bigmemedildo
·
10h",2025-01-08T08:00:34.000Z,2,1,0,0
TERMOVA,"TERMOVA IS YOUR INTELLIGENT COMPANION BUILT DIRECTLY INTO YOUR TERMINAL. NO FLASHY BUTTONS,NO OVERWHELMING DASHBOARDS

https://t.me/TermovaAI
https://termova.xyz

#TermovaAI #Termova #Terminal #AI #ArtificialIntelligence #Technology #Grok #Analytics #Creativity #XAI #Solana","Termova AI
@TermovaSol
·
14h",2025-01-08T04:45:42.000Z,3,0,0,0
TERMOVA,"QUICK TRADE: https://gmgn.ai/sol/token/YCnwKRcG_7gsukotZdYAi5WGWdxi7cZ6CCkxU9wz8im84j4wQpsux…

TERMOVA - Termova AI

7gsukotZdYAi5WGWdxi7cZ6CCkxU9wz8im84j4wQpsux

 Analysis:
├ Fill time: 3m 39s | KOTH: 2m ago |  TXs: 154/89
├ Dex:  | Bundled check: unchecked
└ Holders: 80 | Top 10: 69.14% | Dev: 0.00% ","Pump Fun Scanner
@PumpFunScanner
·
11h",2025-01-08T07:00:46.000Z,2,0,0,0
TERMOVA,"#TERMOVA Just Hits $100K Market Cap

Track New Coins on https://Shotpump.fun before they moon","shotpump
@shotpumpfun
·
11h",2025-01-08T07:09:55.000Z,2,0,0,0
TERMOVA,"#TERMOVA Just Hits $150K Market Cap

Track New Coins on https://Shotpump.fun before they moon","shotpump
@shotpumpfun
·
10h",2025-01-08T07:54:52.000Z,1,0,0,0
TERMOVA,"$CATG delivering steady gains! 

Turned a $254K position into $24M—94.48x growth! 

Precision, patience, and strategy. That’s how it’s done.

#CATG $HMPV #TERMOVA $CORTEX #Trench $Evolve $Singular #Toro $ETAI $DEUS","DeAndre Roberts
@DeAndreRobertss
·
10h",2025-01-08T08:40:48.000Z,0,0,0,0
TERMOVA,"CTO 100X

Ca :
7gsukotZdYAi5WGWdxi7cZ6CCkxU9wz8im84j4wQpsux","Termova ai
@anibg577
·
8h",2025-01-08T10:42:32.000Z,1,0,0,0
TERMOVA,"**土狗信号盈利追踪**
**涨幅**：74%
**代币名称**：Termova AI
$TERMOVA

CA ：`7gsukotZdYAi5WGWdxi7cZ6CCkxU9wz8im84j4wQpsux`

在这里购买这个meme:https://t.me/diomedes_trojanbot?start=r-brc20zhuanyehu-7gsukotZdYAi5WGWdxi7cZ6CCkxU9wz8im84j4wQpsux… #sol  #eth #pump","土狗收割机(sol eth base ton)
@solethtugou
·
10h",2025-01-08T08:23:28.000Z,1,0,0,0
TERMOVA,"EGe53NrPPdZSMSKsjeg3Z2vA3trg47WJwh4W2xbH4tCp
$termova Grab a bag, team already do 5k-350k last time, this one? milly.","Ghost
@0xGhostedd
·
Jan 6",2025-01-06T16:07:17.000Z,0,0,0,0
TERMOVA,"Soon, $termova gonna flyin high.","Ghost
@0xGhostedd
·
Jan 6",2025-01-06T18:02:55.000Z,2,1,3,0
TERMOVA,"CTO 100X

Ca :
7gsukotZdYAi5WGWdxi7cZ6CCkxU9wz8im84j4wQpsux","Termova ai
@anibg577
·
8h",2025-01-08T10:43:01.000Z,1,0,0,0
TERMOVA,"$Termova Paid Dex Token Advertising

I just made a purchase from 
@dexscreener
 using 
@helio_pay
  
https://app.hel.io/pay/677e263e4209126457b9b8fa…

https://dexscreener.com/solana/7gsukotZdYAi5WGWdxi7cZ6CCkxU9wz8im84j4wQpsux…

#TermovaAI #Termova #Terminal #AI #ArtificialIntelligence #Technology #Grok #Analytics #Creativity #XAI #Solana #SOL","Termova AI
@TermovaSol
·
11h",2025-01-08T07:19:34.000Z,9,5,4,0
TERMOVA,"CTO 100X

Ca :
7gsukotZdYAi5WGWdxi7cZ6CCkxU9wz8im84j4wQpsux","Termova ai
@anibg577
·
8h",2025-01-08T10:43:11.000Z,1,0,0,0
TERMOVA,It will be a successful project.That's why I followed your account. Follow me or send me message ,"The Crypto Shiba
@TheCryptoShib_
·
5h",2025-01-08T13:29:38.000Z,0,0,0,0
TERMOVA,"CTO 100X

Ca :
7gsukotZdYAi5WGWdxi7cZ6CCkxU9wz8im84j4wQpsux","Termova ai
@anibg577
·
8h",2025-01-08T10:42:41.000Z,3,0,3,0
TERMOVA,"CTO 100X

Ca :
7gsukotZdYAi5WGWdxi7cZ6CCkxU9wz8im84j4wQpsux","Termova ai
@anibg577
·
8h",2025-01-08T10:43:07.000Z,1,0,0,0
TERMOVA,"Termova AI - $TERMOVA LIVE NOW 

CA :
7gsukotZdYAi5WGWdxi7cZ6CCkxU9wz8im84j4wQpsux

CHART :
https://dexscreener.com/solana/7gsukotZdYAi5WGWdxi7cZ6CCkxU9wz8im84j4wQpsux…

https://t.me/TermovaAI","Termova AI
@TermovaSol
·
11h",2025-01-08T07:07:41.000Z,45,12,31,0
TERMOVA,"CTO 100X

Ca :
7gsukotZdYAi5WGWdxi7cZ6CCkxU9wz8im84j4wQpsux","Termova ai
@anibg577
·
8h",2025-01-08T10:43:23.000Z,3,0,0,0
TERMOVA,Please sir follow me back ,"CRYPTO QUEEN
@Cryptoqueen___1
·
44m",2025-01-08T18:09:16.000Z,0,0,0,0
TERMOVA,"3个聪明钱正在买它！
3 smart traders are buying it! 

Token: TERMOVA (MC: $149.78K)

EGe53NrPPdZSMSKsjeg3Z2vA3trg47WJwh4W2xbH4tCp

看我资料获取无延迟信号 
 View my personal profile to get a no delay group","alexistiegj
@alexistieg84263
·
Jan 6",2025-01-06T14:12:09.000Z,0,0,0,0
