wallet_address,ticker,unrealized,realized,total_profit,balance,position,bought_avg,timestamp
BMg7ZqdqU5M18KbEpw8Andv9tp7TtnoWmcwdN1Jnvs25,AICAT,N/A,"-$1,437.24
-88.3%","-$1,437.24
-88.3%","$0
0",0%,"$1,643.55",2024-12-28 14:28:24
BMg7ZqdqU5M18KbEpw8Andv9tp7TtnoWmcwdN1Jnvs25,early,$0,HODL,"$0
0%","$0.002
60.56",100%,$0,2024-12-28 14:28:24
BMg7ZqdqU5M18KbEpw8Andv9tp7TtnoWmcwdN1Jnvs25,jizzgiving,N/A,"+$34.22
+14.8%","+$34.22
+14.8%","$0
0",0%,$234.08,2024-12-28 14:28:24
BMg7ZqdqU5M18KbEpw8Andv9tp7TtnoWmcwdN1Jnvs25,DROPOUT,N/A,"+$95.56
+19.9%","+$95.56
+19.9%","$0
0",0%,$486.26,2024-12-28 14:28:24
BMg7ZqdqU5M18KbEpw8Andv9tp7TtnoWmcwdN1Jnvs25,Emerge,N/A,"+$1,673.48
+82%","+$1,673.48
+82%","$0
0",0%,"$2,078.59",2024-12-28 14:28:24
BMg7ZqdqU5M18KbEpw8Andv9tp7TtnoWmcwdN1Jnvs25,NIGGA,N/A,"-$5,953.43
-20.5%","-$5,953.43
-20.5%","$0
0",0%,$29.3K,2024-12-28 14:28:24
BMg7ZqdqU5M18KbEpw8Andv9tp7TtnoWmcwdN1Jnvs25,Celene,N/A,"+$958.9
+45%","+$958.9
+45%","$0
0",0%,"$2,153.1",2024-12-28 14:28:24
BMg7ZqdqU5M18KbEpw8Andv9tp7TtnoWmcwdN1Jnvs25,ELIZA,N/A,"+$0.277
+0.1%","+$0.277
+0.1%","$0
0",0%,$233.54,2024-12-28 14:28:24
BMg7ZqdqU5M18KbEpw8Andv9tp7TtnoWmcwdN1Jnvs25,ALICE,N/A,"-$20.5
-89.4%","-$20.5
-89.4%","$0
0",0%,$23.16,2024-12-28 14:28:24
BMg7ZqdqU5M18KbEpw8Andv9tp7TtnoWmcwdN1Jnvs25,sky,N/A,"-$200.45
-87.9%","-$200.45
-87.9%","$0
0",0%,$230.35,2024-12-28 14:28:24
BMg7ZqdqU5M18KbEpw8Andv9tp7TtnoWmcwdN1Jnvs25,AIBO,N/A,"-$207.61
-36.4%","-$207.61
-36.4%","$0
0",0%,$576.15,2024-12-28 14:28:24
BMg7ZqdqU5M18KbEpw8Andv9tp7TtnoWmcwdN1Jnvs25,89,N/A,"-$663.08
-83.4%","-$663.08
-83.4%","$0
0",0%,$802.94,2024-12-28 14:28:24
BMg7ZqdqU5M18KbEpw8Andv9tp7TtnoWmcwdN1Jnvs25,BBL,N/A,"-$356.22
-53.4%","-$356.22
-53.4%","$0
0",0%,$674.2,2024-12-28 14:28:24
BMg7ZqdqU5M18KbEpw8Andv9tp7TtnoWmcwdN1Jnvs25,gitdog,N/A,"-$597.91
-87.8%","-$597.91
-87.8%","$0
0",0%,$687.97,2024-12-28 14:28:24
BMg7ZqdqU5M18KbEpw8Andv9tp7TtnoWmcwdN1Jnvs25,MGM,N/A,"-$93.39
-41.4%","-$93.39
-41.4%","$0
0",0%,$228,2024-12-28 14:28:24
BMg7ZqdqU5M18KbEpw8Andv9tp7TtnoWmcwdN1Jnvs25,GLAZE,N/A,"+$250.79
+154.9%","+$250.79
+154.9%","$0
0",0%,$163.54,2024-12-28 14:28:24
BMg7ZqdqU5M18KbEpw8Andv9tp7TtnoWmcwdN1Jnvs25,PDOGE,N/A,"-$416.63
-35.6%","-$416.63
-35.6%","$0
0",0%,"$1,182.24",2024-12-28 14:28:24
BMg7ZqdqU5M18KbEpw8Andv9tp7TtnoWmcwdN1Jnvs25,pumpit,$0,HODL,"$0
0%","$0.003
442.22",100%,$0,2024-12-28 14:28:24
BMg7ZqdqU5M18KbEpw8Andv9tp7TtnoWmcwdN1Jnvs25,RURI,"-$1,629.48",HODL,"-$1,629.48
-79.1%","$431.42
371.9K",99.28%,"$2,075.94",2024-12-28 14:28:24
BMg7ZqdqU5M18KbEpw8Andv9tp7TtnoWmcwdN1Jnvs25,monkeyai,$0,HODL,"$0
0%","$0.119
1,502.2",100%,$0,2024-12-28 14:28:24
3zfWctmbhtynWfxW89JDmE9amK5uDe8WbQkAbS7wxFmG,GDOG,$0,HODL,"$0
0%","$0.01
5",100%,$0,2024-12-28 14:28:36
3zfWctmbhtynWfxW89JDmE9amK5uDe8WbQkAbS7wxFmG,santahat,$0,HODL,"$0
0%","$0.004
1,000",100%,$0,2024-12-28 14:28:36
3zfWctmbhtynWfxW89JDmE9amK5uDe8WbQkAbS7wxFmG,SOL,$0,HODL,"$0
0%","$0.549
0.002",100%,$0,2024-12-28 14:28:36
3zfWctmbhtynWfxW89JDmE9amK5uDe8WbQkAbS7wxFmG,MemesAI,$0,HODL,"$0
0%","$239.6K
5M",100%,$0,2024-12-28 14:28:36
AhqobdqCtXzccpQkqvQY1dakAeETUqMSsHLjRgcXyFQk,GDOG,$0,HODL,"$0
0%","$0.01
5",100%,$0,2024-12-28 14:28:46
AhqobdqCtXzccpQkqvQY1dakAeETUqMSsHLjRgcXyFQk,santahat,$0,HODL,"$0
0%","$0.004
1,000",100%,$0,2024-12-28 14:28:46
AhqobdqCtXzccpQkqvQY1dakAeETUqMSsHLjRgcXyFQk,MemesAI,$0,HODL,"$0
0%","$239.5K
5M",100%,$0,2024-12-28 14:28:46
4tKPS8T4QqRG89aTGQYyFoYH94vAZa6rKENxaHoHaUoq,GDOG,$0,HODL,"$0
0%","$0.01
5",100%,$0,2024-12-28 14:28:57
4tKPS8T4QqRG89aTGQYyFoYH94vAZa6rKENxaHoHaUoq,STNK,$0,HODL,"$0
0%","$0.01
414.33",100%,$0,2024-12-28 14:28:57
4tKPS8T4QqRG89aTGQYyFoYH94vAZa6rKENxaHoHaUoq,santahat,$0,HODL,"$0
0%","$0.004
1,000",100%,$0,2024-12-28 14:28:57
4tKPS8T4QqRG89aTGQYyFoYH94vAZa6rKENxaHoHaUoq,hodl,$0,HODL,"$0
0%","$0
76.76",100%,$0,2024-12-28 14:28:57
4tKPS8T4QqRG89aTGQYyFoYH94vAZa6rKENxaHoHaUoq,RICH,$0,HODL,"$0
0%","$0
20.84",100%,$0,2024-12-28 14:28:57
4tKPS8T4QqRG89aTGQYyFoYH94vAZa6rKENxaHoHaUoq,early,$0,HODL,"$0
0%","$0.002
60.68",100%,$0,2024-12-28 14:28:58
4tKPS8T4QqRG89aTGQYyFoYH94vAZa6rKENxaHoHaUoq,pumpit,$0,HODL,"$0
0%","$0.003
430.77",100%,$0,2024-12-28 14:28:58
4tKPS8T4QqRG89aTGQYyFoYH94vAZa6rKENxaHoHaUoq,monkeyai,$0,HODL,"$0
0%","$0.119
1,501.06",100%,$0,2024-12-28 14:28:58
4tKPS8T4QqRG89aTGQYyFoYH94vAZa6rKENxaHoHaUoq,SOL,$0,HODL,"$0
0%","$18.99
0.1",100%,$0,2024-12-28 14:28:58
4tKPS8T4QqRG89aTGQYyFoYH94vAZa6rKENxaHoHaUoq,MemesAI,$0,HODL,"$0
0%","$240.4K
5M",100%,$0,2024-12-28 14:28:58
3vUMu5neUuNWxf4v6zFXAaZhCnVoVAiNT5LcNysFJcwL,GDOG,$0,HODL,"$0
0%","$0.01
5",100%,$0,2024-12-28 14:29:09
3vUMu5neUuNWxf4v6zFXAaZhCnVoVAiNT5LcNysFJcwL,STNK,$0,HODL,"$0
0%","$0.01
398.41",100%,$0,2024-12-28 14:29:09
3vUMu5neUuNWxf4v6zFXAaZhCnVoVAiNT5LcNysFJcwL,OIIA,$0,HODL,"$0
0%","$0.391
350",100%,$0,2024-12-28 14:29:09
3vUMu5neUuNWxf4v6zFXAaZhCnVoVAiNT5LcNysFJcwL,santahat,$0,HODL,"$0
0%","$0.004
1,000",100%,$0,2024-12-28 14:29:09
3vUMu5neUuNWxf4v6zFXAaZhCnVoVAiNT5LcNysFJcwL,MemesAI,+$235.1K,HODL,"+$235.1K
+4K%","$241K
5M",99.91%,"$5,878.85",2024-12-28 14:29:09
3vUMu5neUuNWxf4v6zFXAaZhCnVoVAiNT5LcNysFJcwL,hodl,$0,HODL,"$0
0%","$0
127.26",100%,$0,2024-12-28 14:29:09
3vUMu5neUuNWxf4v6zFXAaZhCnVoVAiNT5LcNysFJcwL,RICH,$0,HODL,"$0
0%","$0
20.74",100%,$0,2024-12-28 14:29:09
3vUMu5neUuNWxf4v6zFXAaZhCnVoVAiNT5LcNysFJcwL,HAWK,-$79.09,HODL,"-$79.09
-98.9%","$0.877
1,554.53",100%,$79.97,2024-12-28 14:29:09
3vUMu5neUuNWxf4v6zFXAaZhCnVoVAiNT5LcNysFJcwL,BEWP,N/A,"-$73.21
-72.6%","-$73.21
-72.6%","$0
0",0%,$100.87,2024-12-28 14:29:09
3vUMu5neUuNWxf4v6zFXAaZhCnVoVAiNT5LcNysFJcwL,early,$0,HODL,"$0
0%","$0.002
61.87",100%,$0,2024-12-28 14:29:09
3vUMu5neUuNWxf4v6zFXAaZhCnVoVAiNT5LcNysFJcwL,PUFFPUFF,-$147.93,HODL,"-$147.93
-98.3%","$2.59
164.7K",99.2%,$151.74,2024-12-28 14:29:09
3vUMu5neUuNWxf4v6zFXAaZhCnVoVAiNT5LcNysFJcwL,pumpit,$0,HODL,"$0
0%","$0.003
442.22",100%,$0,2024-12-28 14:29:09
3vUMu5neUuNWxf4v6zFXAaZhCnVoVAiNT5LcNysFJcwL,monkeyai,$0,HODL,"$0
0%","$0.119
1,502.2",100%,$0,2024-12-28 14:29:09
3vUMu5neUuNWxf4v6zFXAaZhCnVoVAiNT5LcNysFJcwL,LOOM,"-$2,653.44",HODL,"-$2,653.44
-95.6%","$121.77
500.5K",100%,"$2,775.21",2024-12-28 14:29:09
3vUMu5neUuNWxf4v6zFXAaZhCnVoVAiNT5LcNysFJcwL,UKI,$0,"-$936.5
-64.9%","-$936.5
-64.9%","$0
0",0%,"$1,442.17",2024-12-28 14:29:09
3vUMu5neUuNWxf4v6zFXAaZhCnVoVAiNT5LcNysFJcwL,blobchad,-$5.29,HODL,"-$5.29
-62.4%","$3.19
618.7K",100%,$8.49,2024-12-28 14:29:09
3vUMu5neUuNWxf4v6zFXAaZhCnVoVAiNT5LcNysFJcwL,$wyf,-$67.45,HODL,"-$67.45
-85%","$11.88
2.3M",100%,$79.33,2024-12-28 14:29:09
3vUMu5neUuNWxf4v6zFXAaZhCnVoVAiNT5LcNysFJcwL,$FILADY,$0,"-$108.4
-80.6%","-$108.4
-80.6%","$0
0.74",0%,$134.49,2024-12-28 14:29:09
3vUMu5neUuNWxf4v6zFXAaZhCnVoVAiNT5LcNysFJcwL,poke,$0,"+$14.39
+8.1%","+$14.39
+8.1%","$0
0.184",0%,$178.14,2024-12-28 14:29:09
3vUMu5neUuNWxf4v6zFXAaZhCnVoVAiNT5LcNysFJcwL,$SIMBA,$0,"-$252.28
-60.4%","-$252.28
-60.4%","$0
0.484",0%,$417.44,2024-12-28 14:29:09
3vUMu5neUuNWxf4v6zFXAaZhCnVoVAiNT5LcNysFJcwL,legotrump,$0,"-$6.04
-0.8%","-$6.04
-0.8%","$0
0.907",0%,$727.67,2024-12-28 14:29:09
3vUMu5neUuNWxf4v6zFXAaZhCnVoVAiNT5LcNysFJcwL,$dapump,$0,"+$344.23
+333.9%","+$344.23
+333.9%","$0
0.347",0%,$103.09,2024-12-28 14:29:09
3vUMu5neUuNWxf4v6zFXAaZhCnVoVAiNT5LcNysFJcwL,Meow2,$0,"-$99.53
-10.7%","-$99.53
-10.7%","$0
0.397",0%,$926.66,2024-12-28 14:29:09
3vUMu5neUuNWxf4v6zFXAaZhCnVoVAiNT5LcNysFJcwL,KROC,$0,"+$95.77
+13%","+$95.77
+13%","$0
0.154",0%,$737.75,2024-12-28 14:29:09
3vUMu5neUuNWxf4v6zFXAaZhCnVoVAiNT5LcNysFJcwL,TRIPPY,$0,"-$6.42
-4.9%","-$6.42
-4.9%","$0
0.843",0%,$130.51,2024-12-28 14:29:09
3vUMu5neUuNWxf4v6zFXAaZhCnVoVAiNT5LcNysFJcwL,KET,$0,"-$60.99
-31.7%","-$60.99
-31.7%","$0
0",0%,$192.99,2024-12-28 14:29:09
3vUMu5neUuNWxf4v6zFXAaZhCnVoVAiNT5LcNysFJcwL,ceo ,-$499.41,HODL,"-$499.41
-98.3%","$8.6
5.3M",100%,$508.02,2024-12-28 14:29:09
3vUMu5neUuNWxf4v6zFXAaZhCnVoVAiNT5LcNysFJcwL,JEWS ,$0,"-$99.89
-76.2%","-$99.89
-76.2%","$0
0",0%,$131.64,2024-12-28 14:29:09
3vUMu5neUuNWxf4v6zFXAaZhCnVoVAiNT5LcNysFJcwL,USA,$0,"-$59.62
-31.1%","-$59.62
-31.1%","$0
0",0%,$192.46,2024-12-28 14:29:09
3vUMu5neUuNWxf4v6zFXAaZhCnVoVAiNT5LcNysFJcwL,$SHRUK,-$86.08,HODL,"-$86.08
-96.5%","$3.08
2.3M",100%,$89.16,2024-12-28 14:29:09
3vUMu5neUuNWxf4v6zFXAaZhCnVoVAiNT5LcNysFJcwL,SOL,$0,HODL,"$0
0%","$0
0.002",100%,$0,2024-12-28 14:29:09
3vUMu5neUuNWxf4v6zFXAaZhCnVoVAiNT5LcNysFJcwL,SOL,$0,HODL,"$0
0%","$111.64
0.591",100%,$0,2024-12-28 14:29:10
3vUMu5neUuNWxf4v6zFXAaZhCnVoVAiNT5LcNysFJcwL,WEEDO,$0,HODL,"$0
0%","$0.002
420",100%,$0,2024-12-28 14:29:10
3vUMu5neUuNWxf4v6zFXAaZhCnVoVAiNT5LcNysFJcwL,SOLCEX,$0,HODL,"$0
0%","$0.359
23.99",100%,$0,2024-12-28 14:29:10
3vUMu5neUuNWxf4v6zFXAaZhCnVoVAiNT5LcNysFJcwL,MASTR,$0,HODL,"$0
0%","$0.197
1,337",100%,$0,2024-12-28 14:29:10
3vUMu5neUuNWxf4v6zFXAaZhCnVoVAiNT5LcNysFJcwL,DOLLAR,$0,HODL,"$0
0%","$0.027
69",100%,$0,2024-12-28 14:29:10
3vUMu5neUuNWxf4v6zFXAaZhCnVoVAiNT5LcNysFJcwL,BINGO,$0,HODL,"$0
0%","$0
2",100%,$0,2024-12-28 14:29:10
3vUMu5neUuNWxf4v6zFXAaZhCnVoVAiNT5LcNysFJcwL,NOLE,$0,HODL,"$0
0%","$0
1",100%,$0,2024-12-28 14:29:10
B5shtqV8fSD8fvopJAJ1HVRs9zUAri2B7ku568PAUBzu,MemesAI,+$42.5K,"+$21.4K
+67.2%","+$63.9K
+26.9%","$247.7K
5.1M",84.08%,$236.9K,2024-12-28 14:29:21
B5shtqV8fSD8fvopJAJ1HVRs9zUAri2B7ku568PAUBzu,GDOG,$0,HODL,"$0
0%","$0.01
5",100%,$0,2024-12-28 14:29:21
B5shtqV8fSD8fvopJAJ1HVRs9zUAri2B7ku568PAUBzu,STNK,$0,HODL,"$0
0%","$0.01
394.32",100%,$0,2024-12-28 14:29:21
B5shtqV8fSD8fvopJAJ1HVRs9zUAri2B7ku568PAUBzu,santahat,$0,HODL,"$0
0%","$0.004
1,000",100%,$0,2024-12-28 14:29:21
B5shtqV8fSD8fvopJAJ1HVRs9zUAri2B7ku568PAUBzu,hodl,$0,HODL,"$0
0%","$0
127.36",100%,$0,2024-12-28 14:29:21
B5shtqV8fSD8fvopJAJ1HVRs9zUAri2B7ku568PAUBzu,RICH,$0,HODL,"$0
0%","$0
20.96",100%,$0,2024-12-28 14:29:21
B5shtqV8fSD8fvopJAJ1HVRs9zUAri2B7ku568PAUBzu,286,N/A,"-$165.98
-33.6%","-$165.98
-33.6%","$0
0",0%,$498.1,2024-12-28 14:29:21
B5shtqV8fSD8fvopJAJ1HVRs9zUAri2B7ku568PAUBzu,beans,N/A,"-$214.56
-73.8%","-$214.56
-73.8%","$0
0",0%,$290.55,2024-12-28 14:29:21
B5shtqV8fSD8fvopJAJ1HVRs9zUAri2B7ku568PAUBzu,mitri,N/A,"-$143.27
-30.8%","-$143.27
-30.8%","$0
0",0%,$465.33,2024-12-28 14:29:21
B5shtqV8fSD8fvopJAJ1HVRs9zUAri2B7ku568PAUBzu,sirius,N/A,"-$692.85
-14.8%","-$692.85
-14.8%","$0
0",0%,"$5,239.25",2024-12-28 14:29:21
B5shtqV8fSD8fvopJAJ1HVRs9zUAri2B7ku568PAUBzu,OPUS,N/A,"-$18.4K
-40.8%","-$18.4K
-40.8%","$0.002
0.142",0%,$41.1K,2024-12-28 14:29:21
B5shtqV8fSD8fvopJAJ1HVRs9zUAri2B7ku568PAUBzu,TETSUO,N/A,"-$429.69
-35.9%","-$429.69
-35.9%","$0
0",0%,"$5,487.12",2024-12-28 14:29:21
B5shtqV8fSD8fvopJAJ1HVRs9zUAri2B7ku568PAUBzu,RURI,$0,"-$20.4K
-51.2%","-$20.4K
-51.2%","$0.002
1.41",0%,$38.7K,2024-12-28 14:29:21
B5shtqV8fSD8fvopJAJ1HVRs9zUAri2B7ku568PAUBzu,SIGMA,N/A,"+$38.8K
+34.3%","+$38.8K
+34.3%","$0
0.015",0%,$111.3K,2024-12-28 14:29:21
B5shtqV8fSD8fvopJAJ1HVRs9zUAri2B7ku568PAUBzu,WASHINGTON,N/A,"-$226.89
-45.8%","-$226.89
-45.8%","$0
0",0%,$499.11,2024-12-28 14:29:21
B5shtqV8fSD8fvopJAJ1HVRs9zUAri2B7ku568PAUBzu,FREE,N/A,"-$4,116.53
-82.9%","-$4,116.53
-82.9%","$0
0",0%,"$5,006.88",2024-12-28 14:29:21
B5shtqV8fSD8fvopJAJ1HVRs9zUAri2B7ku568PAUBzu,Arie,N/A,"-$11.1K
-41.5%","-$11.1K
-41.5%","$0
0.743",0%,$26.7K,2024-12-28 14:29:21
B5shtqV8fSD8fvopJAJ1HVRs9zUAri2B7ku568PAUBzu,🟥🟩,N/A,"-$6,318.58
-31.5%","-$6,318.59
-31.5%","$0.002
0.447",0%,$29.4K,2024-12-28 14:29:21
B5shtqV8fSD8fvopJAJ1HVRs9zUAri2B7ku568PAUBzu,euphoric,-$0.014,"-$2,250.23
-32.4%","-$2,250.25
-32.4%","$0
3.27",0%,"$6,942.48",2024-12-28 14:29:21
B5shtqV8fSD8fvopJAJ1HVRs9zUAri2B7ku568PAUBzu,LESTER,N/A,"-$41.8K
-32%","-$41.8K
-32%","$0
0.113",0%,$127K,2024-12-28 14:29:21
B5shtqV8fSD8fvopJAJ1HVRs9zUAri2B7ku568PAUBzu,CIGGS,N/A,"-$151.19
-3.1%","-$151.19
-3.1%","$0
0",0%,"$4,977.03",2024-12-28 14:29:21
B5shtqV8fSD8fvopJAJ1HVRs9zUAri2B7ku568PAUBzu,MLG,-$0.002,"+$1,238.73
+1.4%","+$1,238.72
+1.4%","$0.005
1.55",0%,$86K,2024-12-28 14:29:21
B5shtqV8fSD8fvopJAJ1HVRs9zUAri2B7ku568PAUBzu,BASED,N/A,"+$57.1K
+96.1%","+$57.1K
+96.1%","$0
0.418",0%,$60K,2024-12-28 14:29:21
B5shtqV8fSD8fvopJAJ1HVRs9zUAri2B7ku568PAUBzu,WMM,N/A,"+$1,953.64
+7.9%","+$1,953.64
+7.9%","$0
0",0%,$24.8K,2024-12-28 14:29:21
B5shtqV8fSD8fvopJAJ1HVRs9zUAri2B7ku568PAUBzu,BETA,N/A,"-$1,010.21
-20.6%","-$1,010.21
-20.6%","$0
0",0%,"$4,947.14",2024-12-28 14:29:21
B5shtqV8fSD8fvopJAJ1HVRs9zUAri2B7ku568PAUBzu,RIZZ,N/A,"-$237.85
-4.3%","-$237.85
-4.3%","$0
0",0%,"$5,573.02",2024-12-28 14:29:21
B5shtqV8fSD8fvopJAJ1HVRs9zUAri2B7ku568PAUBzu,GIGA,+$0,"+$84K
+109.6%","+$84K
+109.6%","$0.002
0.022",0%,$77.3K,2024-12-28 14:29:22
B5shtqV8fSD8fvopJAJ1HVRs9zUAri2B7ku568PAUBzu,pray,-$0.002,"+$1,738.25
+50.1%","+$1,738.25
+50.1%","$0
23.54",0%,"$3,496.44",2024-12-28 14:29:22
B5shtqV8fSD8fvopJAJ1HVRs9zUAri2B7ku568PAUBzu,RETARDIO,-$0.004,"+$6,001.36
+9.9%","+$6,001.35
+9.9%","$0.002
0.034",0%,$61.2K,2024-12-28 14:29:22
B5shtqV8fSD8fvopJAJ1HVRs9zUAri2B7ku568PAUBzu,BITCHBOT,$0,"-$155.33
-97.9%","-$155.33
-97.9%","$0
0",0%,$158.73,2024-12-28 14:29:22
B5shtqV8fSD8fvopJAJ1HVRs9zUAri2B7ku568PAUBzu,HARAMBE,$0,"-$8,000.58
-15.5%","-$8,000.58
-15.5%","$0
0",0%,$51.6K,2024-12-28 14:29:22
B5shtqV8fSD8fvopJAJ1HVRs9zUAri2B7ku568PAUBzu,WYAC,$0,"+$26K
+168.9%","+$26K
+168.9%","$0
0",0%,$15.4K,2024-12-28 14:29:22
B5shtqV8fSD8fvopJAJ1HVRs9zUAri2B7ku568PAUBzu,nomnom,$0,"-$2,283.39
-17.2%","-$2,283.39
-17.2%","$0
0",0%,$13.4K,2024-12-28 14:29:22
B5shtqV8fSD8fvopJAJ1HVRs9zUAri2B7ku568PAUBzu,MOSHI,$0,"-$343.12
-4.3%","-$343.12
-4.3%","$0
0",0%,"$7,946.17",2024-12-28 14:29:22
B5shtqV8fSD8fvopJAJ1HVRs9zUAri2B7ku568PAUBzu,GIKO,+$0.003,"+$20.9K
+172.9%","+$20.9K
+172.9%","$0.004
0.001",0%,$12.1K,2024-12-28 14:29:22
B5shtqV8fSD8fvopJAJ1HVRs9zUAri2B7ku568PAUBzu,PONKE,$0,"$0
0%","$0
0%","$0
0",0%,$26.3K,2024-12-28 14:29:22
B5shtqV8fSD8fvopJAJ1HVRs9zUAri2B7ku568PAUBzu,mini,$0,"-$5,317.87
-54.4%","-$5,317.87
-54.4%","$0
0",0%,"$9,855.69",2024-12-28 14:29:22
B5shtqV8fSD8fvopJAJ1HVRs9zUAri2B7ku568PAUBzu,CRODIE,$0,"-$8,396.32
-56.6%","-$8,396.32
-56.6%","$0
0",0%,$14.8K,2024-12-28 14:29:22
B5shtqV8fSD8fvopJAJ1HVRs9zUAri2B7ku568PAUBzu,SOL,$0,HODL,"$0
0%","$12.86
0.068",100%,$0,2024-12-28 14:29:22
B5shtqV8fSD8fvopJAJ1HVRs9zUAri2B7ku568PAUBzu,PFIRE,$0,HODL,"$0
0%","$0.002
99,999.99",100%,$0,2024-12-28 14:29:22
B5shtqV8fSD8fvopJAJ1HVRs9zUAri2B7ku568PAUBzu,OPUS,$0,HODL,"$0
0%","$0.607
11",100%,$0,2024-12-28 14:29:22
B5shtqV8fSD8fvopJAJ1HVRs9zUAri2B7ku568PAUBzu,pumpit,$0,HODL,"$0
0%","$0.003
442.22",100%,$0,2024-12-28 14:29:22
B5shtqV8fSD8fvopJAJ1HVRs9zUAri2B7ku568PAUBzu,SpacePi,$0,HODL,"$0
0%","$0
8,888",100%,$0,2024-12-28 14:29:22
B5shtqV8fSD8fvopJAJ1HVRs9zUAri2B7ku568PAUBzu,PUPAKA,$0,HODL,"$0
0%","$0.003
99",100%,$0,2024-12-28 14:29:22
B5shtqV8fSD8fvopJAJ1HVRs9zUAri2B7ku568PAUBzu,SAVE,$0,HODL,"$0
0%","$0.011
1,776",100%,$0,2024-12-28 14:29:22
B5shtqV8fSD8fvopJAJ1HVRs9zUAri2B7ku568PAUBzu,NTROPY,$0,HODL,"$0
0%","$0.006
1,231",100%,$0,2024-12-28 14:29:22
B5shtqV8fSD8fvopJAJ1HVRs9zUAri2B7ku568PAUBzu,early,$0,HODL,"$0
0%","$0.002
60.68",100%,$0,2024-12-28 14:29:22
B5shtqV8fSD8fvopJAJ1HVRs9zUAri2B7ku568PAUBzu,CT,$0,HODL,"$0
0%","$0.019
10",100%,$0,2024-12-28 14:29:22
B5shtqV8fSD8fvopJAJ1HVRs9zUAri2B7ku568PAUBzu,monkeyai,$0,HODL,"$0
0%","$0.12
1,503.2",100%,$0,2024-12-28 14:29:22
B5shtqV8fSD8fvopJAJ1HVRs9zUAri2B7ku568PAUBzu,SMINEM,$0,HODL,"$0
0%","$0.015
1,249",100%,$0,2024-12-28 14:29:22
6XaLo9WgkvJvcqR5spcmM45pziQ7GRsHnSBs9Sv7cU6Y,GDOG,$0,HODL,"$0
0%","$0.01
5",100%,$0,2024-12-28 14:29:33
6XaLo9WgkvJvcqR5spcmM45pziQ7GRsHnSBs9Sv7cU6Y,STNK,$0,HODL,"$0
0%","$0.01
395.22",100%,$0,2024-12-28 14:29:33
6XaLo9WgkvJvcqR5spcmM45pziQ7GRsHnSBs9Sv7cU6Y,UNIDOG,$0,HODL,"$0
0%","$0.025
3,000",100%,$0,2024-12-28 14:29:33
6XaLo9WgkvJvcqR5spcmM45pziQ7GRsHnSBs9Sv7cU6Y,MANA,-$33.5K,HODL,"-$33.5K
-53.7%","$9,228.64
3M",100%,$39.3K,2024-12-28 14:29:33
6XaLo9WgkvJvcqR5spcmM45pziQ7GRsHnSBs9Sv7cU6Y,PENGU,N/A,"$0
0%","$0
0%","$0
0",100%,$0,2024-12-28 14:29:33
6XaLo9WgkvJvcqR5spcmM45pziQ7GRsHnSBs9Sv7cU6Y,ANDY70B,$0,HODL,"$0
0%","$26.31
1,000",100%,$0,2024-12-28 14:29:33
6XaLo9WgkvJvcqR5spcmM45pziQ7GRsHnSBs9Sv7cU6Y,TLAI,$0,HODL,"$0
0%","$0.504
100K",100%,$0,2024-12-28 14:29:33
6XaLo9WgkvJvcqR5spcmM45pziQ7GRsHnSBs9Sv7cU6Y,ANDY70B,"-$1,877.22",HODL,"-$1,877.22
-16.5%","$9,531.3
1.1M",100%,$11.4K,2024-12-28 14:29:33
6XaLo9WgkvJvcqR5spcmM45pziQ7GRsHnSBs9Sv7cU6Y,Chud,$0,"+$5,171.74
+9.5%","+$5,171.74
+9.5%","$41.5K
4M",100%,$11.2K,2024-12-28 14:29:34
6XaLo9WgkvJvcqR5spcmM45pziQ7GRsHnSBs9Sv7cU6Y,ULTRON,$0,HODL,"$0
0%","$0.153
100",100%,$0,2024-12-28 14:29:34
6XaLo9WgkvJvcqR5spcmM45pziQ7GRsHnSBs9Sv7cU6Y,santahat,$0,HODL,"$0
0%","$0.004
1,000",100%,$0,2024-12-28 14:29:34
6XaLo9WgkvJvcqR5spcmM45pziQ7GRsHnSBs9Sv7cU6Y,hodl,$0,HODL,"$0
0%","$0
107.16",100%,$0,2024-12-28 14:29:34
6XaLo9WgkvJvcqR5spcmM45pziQ7GRsHnSBs9Sv7cU6Y,MANA,$0,HODL,"$0
0%","$0.265
13",100%,$0,2024-12-28 14:29:34
6XaLo9WgkvJvcqR5spcmM45pziQ7GRsHnSBs9Sv7cU6Y,MANA,$0,HODL,"$0
0%","$6.85
999",100%,$0,2024-12-28 14:29:34
6XaLo9WgkvJvcqR5spcmM45pziQ7GRsHnSBs9Sv7cU6Y,USDC,$0,"$0
0%","$0
0%","$0
0",100%,$0,2024-12-28 14:29:34
6XaLo9WgkvJvcqR5spcmM45pziQ7GRsHnSBs9Sv7cU6Y,hehe,"-$1,654.93","+$3,020.6
+19.7%","+$1,365.66
+1.3%","$49.6K
4M",100%,$19K,2024-12-28 14:29:34
6XaLo9WgkvJvcqR5spcmM45pziQ7GRsHnSBs9Sv7cU6Y,AIXBT,$0,"+$6,858.33
+9.3%","+$6,858.33
+9.3%","$161.7K
400K",100%,$25.9K,2024-12-28 14:29:34
6XaLo9WgkvJvcqR5spcmM45pziQ7GRsHnSBs9Sv7cU6Y,RICH,$0,HODL,"$0
0%","$0
18.59",100%,$0,2024-12-28 14:29:34
